0301e09a-7732-452a-8d9a-c16666ddc041
{"description":"Finish Ch1-Ch11","end":"20231108T033726Z","entry":"20231107T202554Z","modified":"20231108T033730Z","project":"Coding.Haskell.Allen","status":"deleted","uuid":"428086ea-5cfb-4e08-b749-ac4eaf80ca31"}
{"description":"Ch-6","end":"20231109T034244Z","entry":"20231108T033812Z","modified":"20231109T034244Z","project":"Coding.Haskell.Allen","status":"completed","uuid":"710286f7-0fd0-43c8-8681-1a7eea1f5e03"}
{"description":"Ch-7","end":"20231109T034244Z","entry":"20231108T033812Z","modified":"20231109T034244Z","project":"Coding.Haskell.Allen","status":"completed","uuid":"ba92bf31-8806-4d2b-8195-387f8db2a2e3"}
{"description":"Ch-8","end":"20231109T034244Z","entry":"20231108T033812Z","modified":"20231109T034244Z","project":"Coding.Haskell.Allen","status":"completed","uuid":"4bfff281-4096-4296-a56f-b71c185f81fa"}
{"description":"Ch-9","end":"20231109T034244Z","entry":"20231108T033812Z","modified":"20231109T034244Z","project":"Coding.Haskell.Allen","status":"completed","uuid":"c5b04b19-94ff-4e0c-aa2a-5907706ad9dc"}
{"description":"Ch-10","end":"20231109T034244Z","entry":"20231108T033812Z","modified":"20231109T034244Z","project":"Coding.Haskell.Allen","status":"completed","uuid":"30786ed1-4d87-44aa-ba89-8d8723df79cc"}
{"description":"Ch-11","end":"20231109T053443Z","entry":"20231108T033812Z","modified":"20231109T053443Z","project":"Coding.Haskell.Allen","status":"completed","uuid":"5ff75d9e-1aee-4c8f-ac2d-4e0df13a53da"}
{"description":"Ch-12","end":"20231110T045748Z","entry":"20231107T203100Z","modified":"20231110T045748Z","project":"Coding.Haskell.Allen","status":"completed","uuid":"ff6c03e3-859c-4852-96a9-abb73423be16"}
{"description":"due today","entry":"20231107T203100Z","modified":"20231111T045512Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"3c76f817-214a-4a21-afc1-53b0aea3d96d"}
{"description":"Ch-13","entry":"20231107T203100Z","modified":"20231111T045528Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"3c76f817-214a-4a21-afc1-53b0aea3d96d"}
{"description":"Ch-13","due":"20231110T210000Z","entry":"20231107T203100Z","modified":"20231111T045539Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"3c76f817-214a-4a21-afc1-53b0aea3d96d"}
{"description":"Ch-13","due":"20231111T210000Z","entry":"20231107T203100Z","modified":"20231111T045555Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"3c76f817-214a-4a21-afc1-53b0aea3d96d"}
{"description":"Ch-14","due":"20231111T210000Z","entry":"20231107T203100Z","modified":"20231111T045609Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"a9690a27-1ee1-4365-9f50-3fde1ba597ea"}
{"description":"Ch-1","due":"20231110T210000Z","entry":"20231107T203513Z","modified":"20231111T045706Z","project":"Coding.C.KnR","status":"pending","uuid":"5ef40fd2-e655-4899-ad0d-c83fadc04306"}
{"description":"Ch-1","due":"20231111T210000Z","entry":"20231107T203513Z","modified":"20231111T045712Z","project":"Coding.C.KnR","status":"pending","uuid":"5ef40fd2-e655-4899-ad0d-c83fadc04306"}
{"description":"Ch-9","due":"20231114T045903Z","entry":"20231108T033855Z","modified":"20231111T045905Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"cdd11d4e-8b9b-4469-a362-31cc121741b3"}
{"description":"Ch-10","due":"20231114T045905Z","entry":"20231108T033855Z","modified":"20231111T045905Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"9461b58b-8a26-4e75-856c-93504bd7d9ae"}
{"description":"Ch-11","due":"20231114T045905Z","entry":"20231108T033855Z","modified":"20231111T045905Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"6a5a6e41-1ff5-438f-9e7d-e9b4322dd9b7"}
{"description":"Ch-9","due":"20231112T050334Z","entry":"20231108T033855Z","modified":"20231111T050336Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"cdd11d4e-8b9b-4469-a362-31cc121741b3"}
{"description":"Ch-10","due":"20231112T050336Z","entry":"20231108T033855Z","modified":"20231111T050336Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"9461b58b-8a26-4e75-856c-93504bd7d9ae"}
{"description":"Ch-11","due":"20231112T050336Z","entry":"20231108T033855Z","modified":"20231111T050336Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"6a5a6e41-1ff5-438f-9e7d-e9b4322dd9b7"}
{"description":"Ch-9","due":"20231111T210000Z","entry":"20231108T033855Z","modified":"20231111T050541Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"cdd11d4e-8b9b-4469-a362-31cc121741b3"}
{"description":"Ch-10","due":"20231111T210000Z","entry":"20231108T033855Z","modified":"20231111T050541Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"9461b58b-8a26-4e75-856c-93504bd7d9ae"}
{"description":"Ch-11","due":"20231111T210000Z","entry":"20231108T033855Z","modified":"20231111T050541Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"6a5a6e41-1ff5-438f-9e7d-e9b4322dd9b7"}
{"description":"Ch-9","due":"20231112T210000Z","entry":"20231108T033855Z","modified":"20231111T050553Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"cdd11d4e-8b9b-4469-a362-31cc121741b3"}
{"description":"Ch-10","due":"20231112T210000Z","entry":"20231108T033855Z","modified":"20231111T050553Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"9461b58b-8a26-4e75-856c-93504bd7d9ae"}
{"description":"Ch-11","due":"20231112T210000Z","entry":"20231108T033855Z","modified":"20231111T050553Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"6a5a6e41-1ff5-438f-9e7d-e9b4322dd9b7"}
{"description":"Ch-14","due":"20231111T210000Z","entry":"20231107T203100Z","modified":"20231111T050633Z","project":"Coding.Haskell","status":"pending","uuid":"a9690a27-1ee1-4365-9f50-3fde1ba597ea"}
{"description":"Ch-1","due":"20231113T210000Z","entry":"20231108T033942Z","modified":"20231111T050736Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"099c11ed-be19-4a8b-98f9-b02d70d3c206"}
{"description":"Ch-2","due":"20231113T210000Z","entry":"20231108T033942Z","modified":"20231111T050736Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"80432c1c-1ab9-46cc-ac3a-271063fb9eeb"}
{"description":"Ch-3","due":"20231113T210000Z","entry":"20231108T033942Z","modified":"20231111T050736Z","project":"Coding.Haskell.Milewski","status":"pending","uuid":"cbd238f5-b50d-42d7-86bf-88e0e451d120"}
{"description":"Week 2","due":"20231113T210000Z","entry":"20231107T204244Z","modified":"20231111T050920Z","project":"Coding.Haskell.cis194","status":"pending","uuid":"5a66b312-01ae-478c-ae20-4c7af807479c"}
{"description":"get everyone to git","due":"20231110T210000Z","entry":"20231107T210124Z","modified":"20231111T050944Z","priority":"H","project":"College.Certification.MERN","status":"pending","uuid":"e48300cf-5c32-4fde-a1ed-ab6bebc7b8cd"}
{"description":"Oracle JAVA Exam","due":"20231110T210000Z","entry":"20231107T205622Z","modified":"20231111T051011Z","project":"College.Certification.JAVA","status":"pending","uuid":"a367899a-e805-4e8e-a2a8-a124a8a0d839"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054511Z","project":"Coding.Haskell.Allen","start":"20231111T054511Z","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054514Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054515Z","project":"Coding.Haskell.Allen","start":"20231111T054515Z","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054516Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054517Z","project":"Coding.Haskell.Allen","start":"20231111T054517Z","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054518Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054518Z","project":"Coding.Haskell.Allen","start":"20231111T054518Z","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054519Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054520Z","project":"Coding.Haskell.Allen","start":"20231111T054520Z","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054521Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054521Z","project":"Coding.Haskell.Allen","start":"20231111T054521Z","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054523Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054528Z","project":"Coding.Haskell.Allen","start":"20231111T054528Z","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Ch-21","entry":"20231107T203100Z","modified":"20231111T054530Z","project":"Coding.Haskell.Allen","status":"pending","uuid":"ccc2fbae-7b9b-472b-9c2b-97e6fb7fdea8"}
{"description":"Week 2","due":"20231113T210000Z","entry":"20231107T204244Z","modified":"20231111T055417Z","project":"Coding.Haskell.cis194","status":"pending","uuid":"5a66b312-01ae-478c-ae20-4c7af807479c","tags":["next"]}
{"description":"Week 2","due":"20231113T210000Z","entry":"20231107T204244Z","modified":"20231111T055418Z","project":"Coding.Haskell.cis194","status":"pending","uuid":"5a66b312-01ae-478c-ae20-4c7af807479c"}
{"description":"Ch-11","due":"20231112T210000Z","entry":"20231108T033855Z","modified":"20231111T055419Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"6a5a6e41-1ff5-438f-9e7d-e9b4322dd9b7","tags":["next"]}
{"description":"Ch-11","due":"20231112T210000Z","entry":"20231108T033855Z","modified":"20231111T055420Z","project":"Coding.Haskell.Hutton","status":"pending","uuid":"6a5a6e41-1ff5-438f-9e7d-e9b4322dd9b7"}
{"description":"Axler Ch-1","end":"20231111T060111Z","entry":"20231107T205051Z","modified":"20231111T060111Z","project":"Study.Math.LA","status":"completed","uuid":"fcbd9d06-72da-40fd-a537-bb1c658f6999"}
{"description":"Axler Ch-2","due":"20231111T205959Z","entry":"20231107T205106Z","modified":"20231111T064536Z","project":"Study.Math.LA","status":"pending","uuid":"496eea8e-d08c-423b-bed4-ac712be6d3ec"}
{"description":"Axler Ch-3","due":"20231111T210001Z","entry":"20231107T205106Z","modified":"20231111T064536Z","project":"Study.Math.LA","status":"pending","uuid":"ec026f47-575c-4979-9f31-bba8e2d318fc"}
{"description":"Axler Ch-4","due":"20231111T210003Z","entry":"20231107T205106Z","modified":"20231111T064536Z","project":"Study.Math.LA","status":"pending","uuid":"1053aa8e-2f24-4d17-b86e-acdac75e20a8"}
{"description":"Axler Ch-5","due":"20231111T210005Z","entry":"20231107T205106Z","modified":"20231111T064536Z","project":"Study.Math.LA","status":"pending","uuid":"2c85d09e-cf82-4c71-b8d2-5819ff1f6c53"}
{"description":"Axler Ch-6","due":"20231111T210007Z","entry":"20231107T205106Z","modified":"20231111T064536Z","project":"Study.Math.LA","status":"pending","uuid":"ccae0ef8-f2a9-422f-8a4c-14bc56991ae1"}
{"description":"Susskind-3 Ch-1","due":"20231111T210000Z","entry":"20231107T204819Z","modified":"20231111T064536Z","project":"Study.Physics.SR","status":"pending","uuid":"aea9c357-a848-46ad-ac25-e68efc002e38"}
{"description":"Susskind-3 Ch-2","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064536Z","project":"Study.Physics.SR","status":"pending","uuid":"67612642-421e-42cf-930c-d8e795585d68"}
{"description":"Susskind-3 Ch-3","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064536Z","project":"Study.Physics.SR","status":"pending","uuid":"48b1e6ff-041b-49c6-a29d-a20aac1b7889"}
{"description":"Susskind-3 Ch-4","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064536Z","project":"Study.Physics.SR","status":"pending","uuid":"e78984fc-e45d-443a-be5c-3b0f735d6674"}
{"description":"Susskind-3 Ch-5","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064536Z","project":"Study.Physics.SR","status":"pending","uuid":"21572688-fcc3-457d-a4a8-4cf43f07b0bc"}
{"description":"Susskind-3 Ch-6","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064536Z","project":"Study.Physics.SR","status":"pending","uuid":"2372eec6-170a-483c-8704-5c590131e8b9"}
{"description":"Susskind-3 Ch-7","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064536Z","project":"Study.Physics.SR","status":"pending","uuid":"3494594d-1d24-41f6-95b4-e2a5f73c44a2"}
{"description":"Susskind-3 Ch-8","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064536Z","project":"Study.Physics.SR","status":"pending","uuid":"baad664f-c42e-496f-99c2-9dd825ca640c"}
{"description":"Susskind-3 Ch-9","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064537Z","project":"Study.Physics.SR","status":"pending","uuid":"125af552-862c-4e0d-b07d-dd23f85bcff3"}
{"description":"Susskind-3 Ch-10","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064537Z","project":"Study.Physics.SR","status":"pending","uuid":"60a75f91-c071-4e69-8786-5ce9db86bdfb"}
{"description":"Susskind-3 Ch-11","due":"20231111T210000Z","entry":"20231107T204939Z","modified":"20231111T064537Z","project":"Study.Physics.SR","status":"pending","uuid":"36a07805-4c76-43f2-8ebd-0247dd054b78"}
{"description":"Axler Ch-2","due":"20231111T210000Z","entry":"20231107T205106Z","modified":"20231111T064626Z","project":"Study.Math.LA","status":"pending","uuid":"496eea8e-d08c-423b-bed4-ac712be6d3ec"}
{"description":"Axler Ch-4","due":"20231111T210002Z","entry":"20231107T205106Z","modified":"20231111T064626Z","project":"Study.Math.LA","status":"pending","uuid":"1053aa8e-2f24-4d17-b86e-acdac75e20a8"}
{"description":"Axler Ch-5","due":"20231111T210003Z","entry":"20231107T205106Z","modified":"20231111T064626Z","project":"Study.Math.LA","status":"pending","uuid":"2c85d09e-cf82-4c71-b8d2-5819ff1f6c53"}
{"description":"Axler Ch-6","due":"20231111T210004Z","entry":"20231107T205106Z","modified":"20231111T064626Z","project":"Study.Math.LA","status":"pending","uuid":"ccae0ef8-f2a9-422f-8a4c-14bc56991ae1"}
{"description":"Susskind-3 Ch-2","due":"20231112T210000Z","entry":"20231107T204939Z","modified":"20231111T064732Z","project":"Study.Physics.SR","status":"pending","uuid":"67612642-421e-42cf-930c-d8e795585d68"}
{"description":"Susskind-3 Ch-2","due":"20231113T210000Z","entry":"20231107T204939Z","modified":"20231111T064743Z","project":"Study.Physics.SR","status":"pending","uuid":"67612642-421e-42cf-930c-d8e795585d68"}
{"description":"Susskind-3 Ch-3","due":"20241110T065321Z","entry":"20231107T204939Z","modified":"20231111T065323Z","project":"Study.Physics.SR","status":"pending","uuid":"48b1e6ff-041b-49c6-a29d-a20aac1b7889"}
{"description":"Susskind-3 Ch-4","due":"20241110T065323Z","entry":"20231107T204939Z","modified":"20231111T065323Z","project":"Study.Physics.SR","status":"pending","uuid":"e78984fc-e45d-443a-be5c-3b0f735d6674"}
{"description":"Susskind-3 Ch-5","due":"20241110T065323Z","entry":"20231107T204939Z","modified":"20231111T065323Z","project":"Study.Physics.SR","status":"pending","uuid":"21572688-fcc3-457d-a4a8-4cf43f07b0bc"}
{"description":"Susskind-3 Ch-6","due":"20241110T065323Z","entry":"20231107T204939Z","modified":"20231111T065323Z","project":"Study.Physics.SR","status":"pending","uuid":"2372eec6-170a-483c-8704-5c590131e8b9"}
{"description":"Susskind-3 Ch-7","due":"20241110T065323Z","entry":"20231107T204939Z","modified":"20231111T065323Z","project":"Study.Physics.SR","status":"pending","uuid":"3494594d-1d24-41f6-95b4-e2a5f73c44a2"}
{"description":"Susskind-3 Ch-8","due":"20241110T065323Z","entry":"20231107T204939Z","modified":"20231111T065323Z","project":"Study.Physics.SR","status":"pending","uuid":"baad664f-c42e-496f-99c2-9dd825ca640c"}
{"description":"Susskind-3 Ch-9","due":"20241110T065323Z","entry":"20231107T204939Z","modified":"20231111T065323Z","project":"Study.Physics.SR","status":"pending","uuid":"125af552-862c-4e0d-b07d-dd23f85bcff3"}
{"description":"Susskind-3 Ch-10","due":"20241110T065323Z","entry":"20231107T204939Z","modified":"20231111T065323Z","project":"Study.Physics.SR","status":"pending","uuid":"60a75f91-c071-4e69-8786-5ce9db86bdfb"}
{"description":"Susskind-3 Ch-11","due":"20241110T065323Z","entry":"20231107T204939Z","modified":"20231111T065323Z","project":"Study.Physics.SR","status":"pending","uuid":"36a07805-4c76-43f2-8ebd-0247dd054b78"}
{"description":"Axler Ch-2","due":"20241110T065323Z","entry":"20231107T205106Z","modified":"20231111T065323Z","project":"Study.Math.LA","status":"pending","uuid":"496eea8e-d08c-423b-bed4-ac712be6d3ec"}
{"description":"Susskind-3 Ch-3","due":"20231115T210000Z","entry":"20231107T204939Z","modified":"20231111T065614Z","project":"Study.Physics.SR","status":"pending","uuid":"48b1e6ff-041b-49c6-a29d-a20aac1b7889"}
{"description":"Susskind-3 Ch-4","due":"20231117T210000Z","entry":"20231107T204939Z","modified":"20231111T065622Z","project":"Study.Physics.SR","status":"pending","uuid":"e78984fc-e45d-443a-be5c-3b0f735d6674"}
{"description":"Susskind-3 Ch-5","due":"20231119T210000Z","entry":"20231107T204939Z","modified":"20231111T065625Z","project":"Study.Physics.SR","status":"pending","uuid":"21572688-fcc3-457d-a4a8-4cf43f07b0bc"}
{"description":"Susskind-3 Ch-6","due":"20231121T210000Z","entry":"20231107T204939Z","modified":"20231111T065628Z","project":"Study.Physics.SR","status":"pending","uuid":"2372eec6-170a-483c-8704-5c590131e8b9"}
{"description":"Susskind-3 Ch-7","due":"20231123T210000Z","entry":"20231107T204939Z","modified":"20231111T065631Z","project":"Study.Physics.SR","status":"pending","uuid":"3494594d-1d24-41f6-95b4-e2a5f73c44a2"}
{"description":"Susskind-3 Ch-8","due":"20231125T210000Z","entry":"20231107T204939Z","modified":"20231111T065634Z","project":"Study.Physics.SR","status":"pending","uuid":"baad664f-c42e-496f-99c2-9dd825ca640c"}
